vinicius,8,23,11,2016
rafael,5,2,6,2017
cleiton,8,17,3,2019
vinicius,7,26,12,2017
jakeliny,6,5,9,2019
danilo,1,3,6,2019
daniele,7,25,12,2016
giuliano,7,27,5,2016
joseph,6,1,1,2017
danilo,3,14,1,2019
danilo,6,21,2,2019
jakeliny,7,12,9,2017
diego,6,9,1,2016
joseph,4,12,3,2016
diego,5,14,10,2018
daniele,6,23,7,2019
jakeliny,1,19,3,2017
danilo,8,8,9,2016
giuliano,2,10,11,2020
rafael,2,15,11,2019
cleiton,4,22,10,2020
mayk,7,14,8,2019
cleiton,1,23,7,2017
jakeliny,1,30,2,2018
giuliano,6,1,8,2018
mayk,3,7,9,2017
diego,3,19,7,2017
jakeliny,8,1,11,2016
cleiton,2,29,5,2016
rafael,2,12,1,2016
jakeliny,4,2,6,2020
mayk,5,19,4,2020
daniele,5,18,8,2018
daniele,8,8,10,2020
giuliano,3,22,5,2016
mayk,4,27,11,2017
rafael,2,22,6,2016
rafael,2,21,5,2016
diego,1,10,4,2020
joseph,8,23,9,2019
mayk,4,17,4,2019
joseph,3,29,10,2020
cleiton,6,8,7,2019
rafael,8,16,8,2017
joseph,2,19,11,2020
joseph,8,28,3,2019
diego,3,26,2,2017
joseph,8,12,6,2019
giuliano,2,2,9,2018
diego,6,4,11,2019
giuliano,6,29,4,2020
danilo,8,23,11,2019
daniele,2,3,12,2016
cleiton,1,29,8,2020
danilo,2,26,11,2018
rafael,2,21,12,2020
rafael,4,9,6,2017
jakeliny,8,4,6,2018
cleiton,8,19,10,2019
giuliano,4,29,2,2016
joseph,3,5,6,2017
daniele,2,16,1,2017
mayk,6,14,11,2019
giuliano,3,5,2,2018
mayk,3,14,11,2017
cleiton,1,14,7,2016
rafael,5,24,6,2017
vinicius,4,5,1,2018
joseph,6,24,6,2020
daniele,3,19,7,2019
daniele,8,28,3,2018
mayk,4,17,6,2016
vinicius,1,9,7,2016
danilo,6,3,7,2017
jakeliny,2,15,7,2016
vinicius,4,19,6,2016
giuliano,3,15,11,2018
diego,4,27,12,2020
daniele,6,3,11,2019
vinicius,7,14,11,2016
jakeliny,5,3,2,2019
mayk,2,3,7,2016
rafael,4,21,4,2017
vinicius,3,12,12,2020
rafael,1,13,7,2019
rafael,7,10,9,2018
jakeliny,4,12,3,2020
cleiton,8,14,8,2016
jakeliny,3,25,3,2020
joseph,5,13,1,2016
daniele,3,7,3,2020
vinicius,2,12,7,2017
jakeliny,6,20,7,2020
jakeliny,5,29,9,2016
daniele,5,15,6,2017
mayk,2,4,8,2020
jakeliny,3,24,1,2018
giuliano,6,16,10,2016
jakeliny,3,26,1,2020
jakeliny,6,19,6,2016
diego,4,6,2,2019
mayk,2,17,8,2016
jakeliny,7,30,3,2020
joseph,8,30,8,2018
danilo,8,12,11,2018
vinicius,4,12,10,2016
daniele,5,23,1,2017
joseph,2,15,9,2020
cleiton,4,24,3,2016
giuliano,1,17,6,2020
rafael,6,12,3,2018
jakeliny,2,11,8,2016
jakeliny,5,23,2,2020
daniele,4,21,9,2020
giuliano,4,17,3,2019
vinicius,1,29,5,2020
mayk,2,25,4,2017
giuliano,7,30,1,2019
cleiton,7,17,3,2017
jakeliny,6,14,9,2017
giuliano,4,28,1,2016
vinicius,7,13,4,2017
rafael,8,27,4,2018
diego,7,4,4,2017
daniele,8,3,8,2020
danilo,3,14,4,2017
jakeliny,6,22,5,2020
cleiton,7,14,2,2019
joseph,7,17,11,2016
danilo,7,13,1,2016
cleiton,7,26,1,2020
daniele,8,3,9,2020
daniele,3,18,5,2020
giuliano,3,18,2,2018
joseph,1,10,7,2016
danilo,6,21,5,2019
vinicius,7,27,9,2018
rafael,8,18,5,2018
joseph,7,16,2,2020
danilo,5,20,9,2017
mayk,4,1,12,2017
daniele,6,4,11,2017
mayk,2,3,4,2017
jakeliny,5,27,9,2017
mayk,5,10,4,2016
mayk,5,17,2,2016
mayk,5,17,5,2018
daniele,7,16,9,2017
mayk,7,8,3,2017
vinicius,6,23,10,2018
vinicius,1,22,2,2018
giuliano,6,28,12,2018
mayk,5,28,11,2019
giuliano,8,20,6,2020
cleiton,2,18,7,2019
rafael,7,12,7,2016
daniele,7,17,3,2020
mayk,2,21,4,2017
mayk,8,23,12,2020
mayk,2,12,3,2020
mayk,1,7,4,2019
joseph,7,21,2,2019
joseph,2,12,9,2016
giuliano,4,22,4,2020
mayk,7,28,3,2018
diego,5,11,11,2018
cleiton,2,14,3,2020
daniele,8,16,9,2019
rafael,1,14,1,2018
daniele,5,23,4,2017
mayk,4,19,12,2019
rafael,4,4,2,2016
danilo,3,18,12,2018
mayk,6,14,4,2017
cleiton,3,6,2,2016
mayk,7,7,3,2017
daniele,7,14,11,2016
diego,4,12,2,2019
jakeliny,2,12,11,2018
jakeliny,6,21,5,2018
joseph,5,12,7,2020
cleiton,1,30,4,2018
mayk,2,4,3,2018
mayk,4,11,5,2017
cleiton,7,20,1,2016
diego,5,9,3,2020
diego,8,4,3,2018
jakeliny,6,4,5,2016
jakeliny,1,22,3,2019
mayk,3,20,8,2018
daniele,2,12,1,2019
jakeliny,5,4,9,2017
diego,3,4,8,2019
mayk,7,18,7,2019
giuliano,2,25,2,2016
daniele,7,14,9,2020
rafael,4,5,7,2016
mayk,8,13,11,2019
daniele,3,27,2,2017
mayk,6,1,4,2020
vinicius,3,9,4,2018
vinicius,4,7,1,2017
daniele,2,10,8,2017
mayk,3,24,5,2016
rafael,6,24,9,2019
jakeliny,5,5,7,2016
rafael,2,12,1,2020
danilo,5,7,6,2019
vinicius,1,17,3,2018
diego,7,1,9,2019
mayk,5,2,1,2017
cleiton,4,5,3,2017
diego,3,4,10,2017
mayk,2,17,9,2020
rafael,8,27,12,2020
mayk,7,21,3,2018
giuliano,7,29,11,2020
danilo,6,24,12,2016
rafael,5,4,8,2018
giuliano,7,14,11,2018
rafael,3,8,8,2019
rafael,5,6,1,2017
jakeliny,8,4,10,2017
vinicius,1,20,11,2016
rafael,2,22,4,2019
vinicius,3,18,4,2016
joseph,5,1,3,2019
jakeliny,5,25,4,2019
danilo,4,5,12,2019
giuliano,4,14,10,2019
diego,4,3,9,2017
joseph,3,8,5,2017
rafael,6,3,6,2020
danilo,6,3,11,2020
mayk,8,5,6,2019
jakeliny,8,4,3,2018
cleiton,1,27,6,2018
mayk,6,29,3,2016
giuliano,6,21,3,2019
cleiton,7,25,2,2020
mayk,3,18,9,2019
daniele,2,27,3,2016
diego,1,23,4,2019
giuliano,4,15,7,2017
rafael,2,25,7,2020
diego,1,11,1,2017
cleiton,8,22,1,2019
diego,6,13,1,2016
danilo,7,30,11,2020
joseph,2,27,10,2019
daniele,7,30,6,2018
mayk,6,23,11,2016
diego,4,6,1,2016
joseph,7,5,8,2017
cleiton,5,12,11,2016
vinicius,1,14,5,2020
cleiton,8,21,2,2020
giuliano,2,2,9,2016
mayk,4,23,5,2016
mayk,7,12,3,2018
jakeliny,5,11,7,2016
danilo,6,26,4,2016
jakeliny,4,12,2,2016
rafael,2,28,8,2017
joseph,1,15,5,2016
vinicius,5,20,5,2019
giuliano,1,27,5,2017
rafael,3,24,2,2018
jakeliny,4,27,7,2019
joseph,4,25,6,2019
rafael,2,19,6,2016
diego,5,28,5,2017
vinicius,8,19,12,2019
rafael,7,18,6,2018
jakeliny,8,16,5,2016
joseph,2,11,12,2020
diego,4,14,7,2019
rafael,5,8,1,2016
cleiton,3,1,7,2019
joseph,1,28,5,2019
joseph,2,1,2,2018
diego,3,13,10,2020
cleiton,8,14,12,2016
mayk,1,13,2,2020
jakeliny,5,11,9,2019
giuliano,2,16,6,2018
daniele,3,4,2,2017
jakeliny,5,8,7,2016
rafael,8,9,10,2019
vinicius,2,17,10,2019
cleiton,7,8,4,2017
vinicius,4,24,11,2018
diego,5,13,4,2016
diego,3,26,6,2020
giuliano,5,6,9,2017
danilo,5,18,6,2017
mayk,5,19,8,2017
rafael,3,29,9,2016
rafael,8,28,4,2017
mayk,2,13,7,2017
jakeliny,6,23,11,2016
giuliano,2,7,3,2019
rafael,6,17,4,2016
mayk,2,16,7,2017
daniele,8,9,11,2019
giuliano,1,5,3,2020
danilo,4,4,7,2017
danilo,6,8,7,2018
joseph,3,20,10,2017
mayk,8,5,8,2018
cleiton,1,11,8,2020
rafael,4,3,4,2018
cleiton,7,29,3,2018
joseph,2,11,2,2016
jakeliny,1,23,5,2016
joseph,6,8,5,2018
mayk,3,28,4,2017
danilo,2,1,4,2018
jakeliny,1,18,10,2019
joseph,6,4,11,2017
danilo,3,25,5,2018
jakeliny,7,2,2,2020
daniele,7,15,1,2020
daniele,3,19,12,2017
danilo,8,19,4,2020
joseph,2,23,12,2018
diego,2,28,7,2018
giuliano,3,10,8,2019
daniele,6,25,11,2017
vinicius,4,16,2,2020
rafael,6,15,8,2017
rafael,3,9,9,2018
rafael,8,4,8,2016
danilo,3,13,6,2020
daniele,3,25,3,2017
danilo,5,24,2,2019
diego,1,23,1,2019
cleiton,3,27,8,2020
cleiton,6,14,4,2017
diego,5,12,2,2019
danilo,5,7,4,2017
joseph,7,26,8,2017
jakeliny,7,3,7,2017
danilo,1,8,5,2020
joseph,3,12,7,2019
mayk,6,15,12,2020
diego,8,22,1,2016
cleiton,7,27,8,2017
joseph,7,1,12,2019
daniele,4,6,8,2019
daniele,5,2,5,2020
cleiton,8,1,2,2020
jakeliny,2,12,4,2016
rafael,8,28,9,2016
vinicius,7,1,6,2016
daniele,6,7,5,2016
jakeliny,3,23,6,2019
joseph,3,4,7,2018
joseph,6,1,1,2020
joseph,2,16,10,2017
daniele,5,17,3,2017
mayk,6,14,5,2016
diego,5,7,10,2017
joseph,7,20,11,2017
daniele,3,16,6,2016
giuliano,5,5,7,2018
mayk,6,29,10,2016
mayk,7,30,2,2020
mayk,1,21,1,2018
giuliano,5,5,7,2019
daniele,7,11,3,2019
rafael,3,19,10,2019
vinicius,4,30,7,2020
vinicius,3,30,10,2018
diego,2,26,10,2019
danilo,4,8,8,2016
rafael,4,16,7,2019
danilo,5,17,9,2018
jakeliny,1,21,8,2018
vinicius,6,7,9,2019
daniele,2,22,1,2019
vinicius,5,13,12,2018
mayk,7,4,10,2017
danilo,5,20,6,2020
mayk,6,10,11,2018
vinicius,2,29,2,2017
mayk,6,18,6,2017
jakeliny,6,19,8,2019
diego,4,27,6,2019
diego,6,23,3,2016
joseph,2,13,12,2017
rafael,2,11,12,2019
vinicius,7,15,10,2020
danilo,3,8,7,2016
giuliano,2,26,1,2020
rafael,4,8,7,2018
joseph,1,2,7,2018
giuliano,7,27,5,2018
rafael,5,26,7,2016
jakeliny,7,27,9,2020
daniele,4,23,5,2017
diego,2,11,6,2020
rafael,3,3,11,2016
mayk,7,30,10,2017
vinicius,1,6,1,2017
rafael,7,28,2,2019
danilo,2,30,2,2017
vinicius,5,20,11,2017
jakeliny,3,29,6,2020
diego,6,9,10,2017
cleiton,4,12,4,2018
cleiton,4,13,12,2020
giuliano,6,1,3,2019
diego,5,28,3,2016
giuliano,6,13,8,2020
jakeliny,7,30,6,2019
vinicius,3,25,4,2019
mayk,7,15,2,2017
joseph,2,13,3,2016
vinicius,6,4,11,2019
jakeliny,3,12,7,2016
cleiton,5,27,3,2018
vinicius,2,4,5,2019
mayk,2,5,11,2016
vinicius,8,19,4,2019
vinicius,1,15,6,2016
rafael,8,8,7,2020
mayk,3,20,7,2018
danilo,2,6,8,2016
vinicius,5,3,9,2020
vinicius,5,9,3,2017
diego,6,22,8,2019
mayk,7,14,9,2017
rafael,2,27,10,2018
vinicius,7,27,8,2018
daniele,2,13,8,2017
giuliano,5,17,9,2020
danilo,6,17,6,2016
mayk,3,12,10,2018
daniele,6,13,10,2017
jakeliny,2,8,12,2018
rafael,7,24,11,2018
rafael,2,25,4,2020
joseph,7,7,9,2020
danilo,2,23,4,2020
joseph,7,18,1,2019
rafael,2,28,4,2019
daniele,7,1,12,2017
mayk,1,25,10,2019
vinicius,5,30,5,2016
daniele,5,30,2,2016
danilo,2,8,5,2018
danilo,1,15,4,2020
rafael,8,13,7,2020
jakeliny,8,24,2,2018
daniele,1,12,10,2018
giuliano,4,26,5,2016
daniele,6,29,6,2018
vinicius,5,15,3,2016
daniele,4,18,2,2020
cleiton,8,28,12,2016
daniele,1,30,1,2017
cleiton,1,7,3,2020
cleiton,2,26,4,2020
jakeliny,4,12,9,2016
daniele,8,18,12,2020
vinicius,2,27,9,2016
jakeliny,1,14,9,2019
mayk,5,10,10,2020
joseph,3,1,3,2016
cleiton,7,22,1,2017
daniele,4,13,3,2017
mayk,7,2,6,2020
danilo,5,30,4,2018
danilo,1,25,12,2017
daniele,3,25,7,2016
joseph,4,30,1,2018
joseph,5,19,7,2020
diego,8,17,4,2018
jakeliny,4,28,11,2019
jakeliny,1,20,2,2020
rafael,2,6,11,2019
diego,5,11,10,2017
mayk,4,27,3,2020
diego,3,16,8,2016
cleiton,2,26,11,2020
danilo,8,3,3,2017
danilo,3,4,9,2020
rafael,8,12,12,2016
mayk,4,26,3,2020
daniele,6,1,3,2019
rafael,3,25,9,2018
diego,7,29,8,2017
vinicius,5,15,10,2019
giuliano,1,4,3,2016
danilo,4,1,4,2019
diego,5,14,12,2017
giuliano,7,17,6,2019
rafael,4,16,12,2016
joseph,6,8,1,2018
giuliano,5,21,10,2019
cleiton,7,9,5,2018
rafael,2,13,7,2018
vinicius,8,23,10,2016
giuliano,7,9,1,2016
joseph,5,4,6,2019
danilo,8,17,10,2017
jakeliny,7,6,4,2019
giuliano,2,3,1,2016
giuliano,6,2,8,2020
cleiton,3,8,2,2017
vinicius,7,11,12,2020
jakeliny,3,7,7,2019
rafael,3,25,4,2020
jakeliny,4,3,10,2017
giuliano,7,27,12,2017
vinicius,5,30,6,2018
giuliano,5,12,6,2018
diego,2,30,8,2017
mayk,1,25,7,2018
vinicius,6,20,11,2017
mayk,8,24,6,2016
joseph,3,25,4,2017
vinicius,6,7,4,2018
giuliano,8,15,2,2016
giuliano,5,21,7,2020
daniele,4,20,3,2020
jakeliny,8,9,1,2018
diego,6,6,9,2017
giuliano,4,28,10,2016
rafael,6,15,10,2020
danilo,5,8,4,2016
cleiton,1,25,6,2019
jakeliny,8,5,8,2019
danilo,8,19,1,2016
danilo,4,8,11,2016
diego,2,29,8,2018
joseph,8,10,1,2019
cleiton,1,4,10,2016
daniele,5,8,8,2018
danilo,7,3,9,2018
cleiton,7,26,3,2016
joseph,7,27,6,2018
mayk,4,5,10,2019
rafael,4,25,7,2019
cleiton,7,6,12,2018
diego,3,4,4,2019
vinicius,1,18,5,2018
danilo,6,8,9,2018
vinicius,4,10,8,2019
giuliano,8,16,1,2019
daniele,2,21,5,2019
vinicius,1,14,9,2016
cleiton,6,1,10,2020
vinicius,3,30,3,2016
diego,5,14,8,2019
rafael,8,18,6,2019
mayk,6,3,4,2018
joseph,6,11,8,2017
daniele,6,20,8,2019
vinicius,4,5,2,2018
rafael,5,19,9,2019
danilo,7,3,8,2019
danilo,4,21,10,2016
vinicius,6,21,6,2018
jakeliny,6,2,11,2016
danilo,5,9,2,2016
diego,5,4,4,2016
vinicius,5,25,4,2017
rafael,2,11,3,2020
danilo,2,1,11,2020
diego,3,21,5,2019
cleiton,8,27,5,2020
cleiton,1,23,2,2016
mayk,1,12,8,2018
giuliano,4,12,5,2020
rafael,2,7,3,2017
rafael,5,15,9,2017
cleiton,1,22,2,2017
giuliano,5,22,8,2019
danilo,1,26,11,2016
daniele,2,4,6,2020
daniele,5,14,4,2018
daniele,6,20,4,2018
vinicius,1,20,8,2020
daniele,8,3,11,2019
jakeliny,3,28,5,2020
giuliano,5,22,8,2017
joseph,7,30,12,2017
giuliano,8,12,11,2020
diego,2,28,8,2020
diego,3,5,1,2017
rafael,8,28,8,2017
cleiton,8,7,9,2018
rafael,4,10,4,2017
diego,4,21,11,2016
daniele,5,1,12,2018
mayk,7,24,5,2020
daniele,5,1,2,2020
danilo,1,17,8,2018
jakeliny,5,18,4,2017
diego,3,8,5,2020
vinicius,3,13,5,2019
danilo,5,11,1,2020
jakeliny,3,18,2,2019
giuliano,5,8,10,2019
joseph,4,27,2,2018
daniele,6,18,10,2017
cleiton,5,2,10,2019
giuliano,7,13,8,2018
rafael,5,14,7,2018
diego,6,16,1,2018
rafael,6,21,3,2020
jakeliny,3,2,7,2019
diego,1,12,9,2016
giuliano,7,18,7,2016
giuliano,5,7,1,2020
daniele,3,27,4,2018
vinicius,4,28,5,2017
daniele,3,11,11,2020
cleiton,8,10,5,2017
daniele,7,22,5,2020
giuliano,1,17,8,2017
mayk,4,10,5,2020
rafael,6,10,3,2020
cleiton,6,3,7,2017
jakeliny,7,29,5,2018
mayk,2,8,4,2017
jakeliny,4,7,9,2016
diego,7,27,10,2016
danilo,3,1,4,2019
joseph,3,8,4,2020
diego,3,10,1,2020
mayk,6,9,10,2018
daniele,4,17,1,2020
giuliano,5,12,5,2020
danilo,7,1,10,2016
joseph,1,3,5,2019
cleiton,2,15,10,2018
joseph,5,27,10,2020
jakeliny,6,26,11,2017
diego,7,6,6,2020
jakeliny,3,1,2,2017
mayk,6,15,11,2017
rafael,8,25,3,2018
diego,5,24,3,2018
joseph,7,28,10,2018
vinicius,4,18,5,2019
joseph,8,4,8,2017
daniele,6,4,12,2018
danilo,4,22,11,2019
danilo,3,22,12,2016
vinicius,7,29,11,2017
jakeliny,8,9,1,2019
giuliano,8,29,5,2018
vinicius,1,12,10,2018
cleiton,8,22,9,2017
joseph,4,11,6,2016
daniele,4,24,2,2016
cleiton,3,2,1,2017
joseph,1,8,3,2017
joseph,1,14,5,2016
mayk,7,28,12,2018
joseph,7,14,5,2017
danilo,5,8,1,2016
diego,8,14,5,2019
danilo,6,5,8,2019
cleiton,3,13,8,2019
diego,7,17,7,2018
jakeliny,6,23,9,2016
diego,1,8,6,2019
daniele,6,1,4,2018
joseph,1,24,8,2016
danilo,1,29,3,2016
rafael,4,13,5,2016
mayk,2,1,1,2017
mayk,1,20,10,2018
giuliano,8,9,10,2018
mayk,3,2,5,2016
rafael,3,22,11,2017
jakeliny,8,24,10,2020
jakeliny,7,7,10,2020
cleiton,3,24,12,2019
joseph,5,28,1,2020
rafael,5,28,8,2016
diego,7,12,1,2019
cleiton,7,22,7,2020
giuliano,4,7,1,2018
cleiton,5,23,1,2020
diego,7,10,1,2020
diego,6,27,4,2020
joseph,2,2,10,2018
daniele,6,13,3,2017
mayk,7,27,10,2016
joseph,4,28,2,2020
vinicius,5,24,3,2020
jakeliny,2,23,3,2019
jakeliny,2,22,7,2018
vinicius,1,9,12,2016
joseph,1,15,12,2018
jakeliny,5,28,8,2016
rafael,3,30,8,2016
rafael,7,27,4,2018
giuliano,6,18,12,2020
giuliano,5,23,5,2018
rafael,3,18,7,2016
daniele,8,18,4,2017
diego,1,3,11,2017
mayk,8,15,10,2018
danilo,2,1,11,2019
giuliano,5,25,12,2020
rafael,1,15,10,2018
vinicius,8,16,7,2018
giuliano,1,26,11,2019
vinicius,7,22,6,2020
cleiton,5,28,12,2017
cleiton,3,8,9,2016
vinicius,3,6,5,2017
giuliano,5,19,3,2017
joseph,4,10,4,2019
vinicius,7,15,11,2020
giuliano,7,29,4,2020
jakeliny,3,1,2,2020
cleiton,7,19,12,2017
daniele,4,2,6,2017
danilo,2,12,3,2016
jakeliny,7,22,10,2020
daniele,6,25,10,2017
jakeliny,6,20,5,2016
rafael,4,20,10,2018
rafael,8,23,8,2019
mayk,1,12,9,2020
joseph,4,19,12,2016
jakeliny,6,3,11,2020
daniele,3,23,8,2016
rafael,6,26,3,2020
daniele,1,11,3,2017
vinicius,7,6,11,2020
danilo,7,14,12,2019
giuliano,5,1,1,2017
cleiton,5,5,6,2016
mayk,1,13,5,2019
daniele,4,15,9,2017
rafael,4,27,2,2019
vinicius,5,21,9,2017
cleiton,7,20,6,2017
daniele,8,29,6,2017
rafael,8,6,9,2017
vinicius,7,27,6,2020
cleiton,7,1,9,2020
rafael,6,9,12,2020
mayk,5,1,12,2016
diego,8,29,1,2020
daniele,2,29,1,2017
vinicius,4,5,1,2020
mayk,1,14,11,2019
daniele,3,23,6,2017
jakeliny,5,9,4,2019
cleiton,8,6,11,2020
giuliano,6,24,4,2019
jakeliny,4,15,8,2020
diego,5,15,6,2018
mayk,1,5,6,2019
jakeliny,1,29,2,2018
jakeliny,3,9,4,2019
mayk,4,19,10,2019
giuliano,1,2,4,2020
mayk,8,1,9,2016
giuliano,3,25,9,2018
rafael,4,3,7,2019
vinicius,2,25,4,2016
danilo,3,27,2,2018
danilo,8,18,12,2019
rafael,3,25,11,2018
rafael,7,25,1,2016
cleiton,5,11,3,2018
diego,3,29,11,2017
diego,2,10,6,2016
giuliano,6,19,11,2016
danilo,3,16,8,2018
daniele,2,11,9,2016
joseph,5,30,6,2019
vinicius,3,2,12,2016
daniele,2,6,8,2019
diego,8,19,2,2017
jakeliny,3,22,10,2017
mayk,5,4,5,2018
mayk,6,3,12,2018
jakeliny,3,18,1,2017
daniele,7,18,8,2019
rafael,6,14,9,2020
cleiton,6,13,10,2018
diego,4,2,3,2018
cleiton,2,27,11,2020
jakeliny,3,1,5,2020
vinicius,1,28,9,2016
vinicius,8,13,11,2018
diego,4,10,2,2018
mayk,1,7,10,2020
danilo,4,12,12,2019
cleiton,4,13,7,2020
daniele,4,10,8,2016
cleiton,5,17,5,2018
giuliano,8,22,4,2018
giuliano,3,6,2,2016
daniele,1,2,5,2018
jakeliny,3,25,3,2018
diego,8,28,1,2018
rafael,7,24,10,2016
mayk,6,10,6,2020
joseph,2,19,10,2017
cleiton,2,5,3,2019
danilo,2,19,4,2018
vinicius,4,21,5,2020
joseph,3,27,5,2019
vinicius,3,18,10,2019
cleiton,6,21,3,2017
daniele,3,30,1,2017
danilo,6,27,9,2016
daniele,2,8,10,2018
diego,1,19,1,2019
daniele,3,5,1,2019
joseph,5,6,3,2017
joseph,1,28,7,2020
danilo,3,4,1,2019
joseph,2,27,11,2020
joseph,3,14,11,2020
mayk,3,28,5,2016
daniele,7,13,5,2018
jakeliny,1,17,8,2019
jakeliny,2,22,12,2017
diego,2,28,10,2018
rafael,7,22,4,2016
giuliano,6,2,7,2019
danilo,8,27,12,2017
cleiton,8,12,11,2017
rafael,3,28,8,2018
daniele,2,10,12,2018
vinicius,7,22,1,2016
giuliano,3,30,1,2017
giuliano,2,17,2,2016
diego,4,6,12,2019
jakeliny,4,26,11,2020
joseph,3,27,4,2016
cleiton,3,25,8,2019
jakeliny,5,8,5,2019
rafael,2,19,10,2020
cleiton,6,26,3,2020
giuliano,3,14,10,2016
vinicius,8,7,9,2018
cleiton,1,27,11,2020
mayk,6,7,1,2017
vinicius,5,8,4,2018
daniele,5,7,3,2018
vinicius,2,14,4,2020
mayk,7,6,7,2019
giuliano,2,30,1,2019
diego,1,6,5,2018
jakeliny,6,25,9,2018
giuliano,2,2,9,2019
mayk,4,12,8,2018
joseph,7,2,3,2017
vinicius,5,16,3,2019
danilo,5,1,1,2020
vinicius,2,12,8,2017
daniele,4,1,10,2020
cleiton,3,5,6,2016
joseph,4,12,8,2017
danilo,5,21,11,2020
joseph,3,4,2,2019
diego,2,6,11,2017
jakeliny,7,13,9,2017
jakeliny,3,19,6,2019
jakeliny,6,10,10,2017
diego,5,8,3,2018
giuliano,6,6,11,2016
rafael,6,17,11,2020
cleiton,2,29,4,2019
joseph,4,14,3,2019
giuliano,2,2,11,2019
joseph,4,29,6,2018
danilo,4,4,1,2016
danilo,7,18,8,2020
danilo,3,4,10,2019
danilo,4,17,2,2020
danilo,7,30,3,2018
mayk,6,2,2,2020
danilo,1,4,5,2020
vinicius,7,25,4,2018
giuliano,5,14,9,2020
joseph,7,23,3,2020
danilo,2,18,1,2019
vinicius,3,20,9,2016
danilo,7,16,5,2018
giuliano,8,20,6,2017
danilo,2,1,4,2017
mayk,2,22,10,2019
joseph,4,22,7,2018
joseph,5,14,11,2016
vinicius,3,1,3,2016
danilo,5,11,4,2017
daniele,2,23,4,2020
mayk,5,19,4,2020
giuliano,1,7,10,2018
mayk,4,18,12,2019
joseph,4,25,11,2016
jakeliny,5,1,5,2017
rafael,7,17,1,2019
giuliano,3,12,12,2016
giuliano,6,21,7,2020
daniele,3,19,11,2017
daniele,1,11,1,2020
daniele,8,4,12,2018
daniele,5,24,4,2016
cleiton,6,18,2,2020
rafael,2,15,12,2018
diego,6,11,7,2019
joseph,1,3,12,2019
jakeliny,1,9,3,2016
rafael,8,23,5,2020
joseph,5,15,4,2020
joseph,2,5,4,2016
daniele,1,10,4,2018
mayk,4,4,6,2018
daniele,2,27,10,2016
cleiton,8,26,11,2016
jakeliny,5,6,7,2019
vinicius,8,11,6,2016
joseph,5,2,11,2016
cleiton,2,25,4,2019
daniele,4,30,2,2019
joseph,8,20,8,2016
rafael,2,13,3,2020
jakeliny,6,24,7,2020
cleiton,4,10,8,2018
cleiton,4,12,5,2018
vinicius,6,16,11,2017
joseph,1,1,1,2019
danilo,5,15,12,2018
jakeliny,6,21,9,2016
joseph,7,1,4,2018
giuliano,8,11,1,2017
vinicius,5,5,11,2020
mayk,7,30,7,2020
mayk,7,8,6,2016
daniele,5,29,3,2016
giuliano,7,28,6,2017
giuliano,4,22,5,2017
giuliano,3,20,6,2017
diego,2,18,8,2018
joseph,6,20,8,2020
danilo,1,15,11,2019
giuliano,2,26,6,2017
vinicius,2,17,6,2018
diego,5,14,12,2017
joseph,8,4,10,2019
rafael,6,13,4,2018
joseph,7,8,1,2017
mayk,4,28,10,2017
giuliano,8,10,4,2018
jakeliny,6,29,10,2020
cleiton,5,21,3,2018
diego,1,2,8,2018
rafael,1,29,4,2016
mayk,6,29,1,2017
jakeliny,7,2,8,2020
danilo,8,3,7,2018
joseph,5,25,6,2020
joseph,6,9,10,2020
rafael,4,4,8,2016
diego,2,27,9,2016
rafael,7,22,12,2016
mayk,6,16,9,2019
cleiton,5,23,9,2018
mayk,3,4,12,2020
mayk,1,6,7,2017
mayk,6,29,2,2016
mayk,4,3,10,2019
daniele,8,3,11,2020
mayk,1,23,3,2017
daniele,3,25,11,2017
joseph,8,10,2,2016
vinicius,6,17,2,2017
jakeliny,3,10,5,2017
daniele,2,24,9,2018
joseph,6,7,12,2020
danilo,8,28,10,2020
cleiton,1,17,6,2016
diego,5,29,9,2019
rafael,7,3,1,2020
giuliano,1,23,8,2017
mayk,8,26,12,2020
mayk,4,20,1,2018
daniele,8,13,6,2017
rafael,8,9,3,2019
joseph,2,26,2,2019
cleiton,3,19,6,2018
diego,3,9,8,2018
giuliano,1,30,12,2017
jakeliny,6,25,4,2018
diego,5,17,6,2016
cleiton,6,11,2,2017
vinicius,5,5,6,2016
rafael,8,17,5,2017
danilo,7,15,7,2016
daniele,4,22,6,2017
jakeliny,3,23,8,2019
cleiton,3,19,6,2020
diego,8,30,5,2017
diego,5,8,1,2019
daniele,8,19,10,2016
rafael,2,19,6,2019
diego,5,30,9,2019
daniele,1,28,3,2017
rafael,6,25,3,2018
joseph,8,28,4,2018
vinicius,8,6,10,2018
vinicius,3,9,11,2016
diego,5,21,4,2019
mayk,3,15,6,2020
mayk,1,9,4,2019
rafael,7,11,8,2018
danilo,6,21,1,2019
joseph,7,23,2,2018
jakeliny,6,21,5,2019
mayk,7,16,2,2016
cleiton,1,23,3,2016
joseph,1,19,10,2017
jakeliny,1,2,3,2016
diego,6,22,11,2020
cleiton,8,17,7,2020
mayk,7,26,5,2018
diego,1,30,1,2016
giuliano,6,13,11,2016
rafael,4,6,4,2019
daniele,2,20,11,2020
mayk,4,9,8,2019
daniele,2,26,8,2016
cleiton,6,27,2,2018
joseph,3,13,9,2018
giuliano,4,30,3,2017
danilo,3,6,7,2016
rafael,5,23,7,2016
daniele,1,4,3,2019
